id,pattern,outcome,exposure_usd
CC-3601,card_not_present_fraud,confirmed_fraud,44.91
CC-3602,none,cleared,0.0
CC-3603,out_of_region_use,confirmed_fraud,65.09
CC-3604,card_not_present_new_device,confirmed_fraud,105.87
CC-3605,card_not_present_fraud,confirmed_fraud,250.09
CC-3606,out_of_region_use,confirmed_fraud,225.97
CC-3607,account_takeover,confirmed_fraud,3980.72
CC-3608,card_not_present_fraud,confirmed_fraud,123.31
CC-3609,out_of_region_use,confirmed_fraud,145.95
CC-3610,card_not_present_fraud,confirmed_fraud,32.25
CC-3611,card_not_present_fraud,confirmed_fraud,23.17
CC-3612,none,cleared,0.0
CC-3613,out_of_region_use,confirmed_fraud,170.91
CC-3614,out_of_region_use,confirmed_fraud,215.82
CC-3615,out_of_region_use,confirmed_fraud,58.91
CC-3616,none,cleared,0.0
CC-3617,card_not_present_fraud,confirmed_fraud,23.16
CC-3618,account_takeover,confirmed_fraud,58.91
CC-3619,card_not_present_fraud,confirmed_fraud,49.96
CC-3620,none,cleared,0.0
CC-3621,card_not_present_fraud,confirmed_fraud,450.09
CC-3622,card_not_present_fraud,confirmed_fraud,499.98
CC-3623,card_not_present_new_device,confirmed_fraud,900.04
CC-3624,card_not_present_new_device,confirmed_fraud,449.89
CC-3625,none,cleared,0.0
CC-3626,card_not_present_fraud,confirmed_fraud,30.89
CC-3627,account_takeover,confirmed_fraud,58.94
CC-3628,card_not_present_fraud,confirmed_fraud,175.06
CC-3629,none,cleared,0.0
CC-3630,card_not_present_fraud,confirmed_fraud,99.91
CC-3631,card_not_present_new_device,confirmed_fraud,495.13
CC-3632,card_not_present_new_device,confirmed_fraud,221.85
CC-3633,card_not_present_fraud,confirmed_fraud,109.69
CC-3634,account_takeover,confirmed_fraud,96.96
CC-3635,none,cleared,0.0
CC-3636,account_takeover,confirmed_fraud,92.02
CC-3637,card_not_present_new_device,confirmed_fraud,224.86
CC-3638,account_takeover,confirmed_fraud,1792.74
CC-3639,none,cleared,0.0
CC-3640,none,cleared,0.0
CC-3641,out_of_region_use,confirmed_fraud,117.05
CC-3642,card_not_present_fraud,confirmed_fraud,44.27
CC-3643,card_not_present_fraud,confirmed_fraud,30.72
CC-3644,card_not_present_new_device,confirmed_fraud,211.52
CC-3645,none,cleared,0.0
CC-3646,account_takeover,confirmed_fraud,34.02
CC-3647,card_not_present_new_device,confirmed_fraud,45.19
CC-3648,card_not_present_fraud,confirmed_fraud,199.94
CC-3649,account_takeover,confirmed_fraud,107.97
CC-3650,account_takeover,confirmed_fraud,3810.62
CC-3651,out_of_region_use,confirmed_fraud,445.03
CC-3652,card_not_present_fraud,confirmed_fraud,199.91
CC-3653,card_testing,confirmed_fraud,496.34
CC-3654,card_not_present_fraud,confirmed_fraud,299.97
CC-3655,account_takeover,confirmed_fraud,4141.76
CC-3656,card_not_present_fraud,confirmed_fraud,300.08
CC-3657,card_not_present_new_device,confirmed_fraud,208.64
CC-3658,card_not_present_fraud,confirmed_fraud,250.03
CC-3659,account_takeover,confirmed_fraud,225.96
CC-3660,card_not_present_fraud,confirmed_fraud,48.21
CC-3661,account_takeover,confirmed_fraud,516.94
CC-3662,card_not_present_new_device,confirmed_fraud,299.93
CC-3663,card_not_present_fraud,confirmed_fraud,199.94
CC-3664,out_of_region_use,confirmed_fraud,55.87
CC-3665,card_not_present_fraud,confirmed_fraud,150.08
CC-3666,card_not_present_fraud,confirmed_fraud,299.91
CC-3667,card_not_present_fraud,confirmed_fraud,199.94
CC-3668,account_takeover,confirmed_fraud,773.98
CC-3669,card_not_present_fraud,confirmed_fraud,13.87
CC-3670,none,cleared,0.0
CC-3671,card_not_present_fraud,confirmed_fraud,150.09
CC-3672,out_of_region_use,confirmed_fraud,116.96
CC-3673,card_not_present_fraud,confirmed_fraud,7.24
CC-3674,account_takeover,confirmed_fraud,72.91
CC-3675,out_of_region_use,confirmed_fraud,233.93
CC-3676,card_not_present_new_device,confirmed_fraud,199.94
CC-3677,card_not_present_fraud,confirmed_fraud,100.08
CC-3678,account_takeover,confirmed_fraud,151.74
CC-3679,account_takeover,confirmed_fraud,55.9
CC-3680,card_not_present_fraud,confirmed_fraud,49.54
CC-3681,card_not_present_new_device,confirmed_fraud,200.06
CC-3682,out_of_region_use,confirmed_fraud,300.51
CC-3683,card_not_present_new_device,confirmed_fraud,135.6
CC-3684,account_takeover,confirmed_fraud,215.96
CC-3685,card_not_present_fraud,confirmed_fraud,305.52
CC-3686,account_takeover,confirmed_fraud,108.95
CC-3687,card_not_present_fraud,confirmed_fraud,199.94
CC-3688,card_not_present_fraud,confirmed_fraud,400.1
CC-3689,card_not_present_fraud,confirmed_fraud,50.09
CC-3690,card_not_present_fraud,confirmed_fraud,200.05
CC-3691,card_not_present_fraud,confirmed_fraud,450.05
CC-3692,card_not_present_new_device,confirmed_fraud,273.37
CC-3693,out_of_region_use,confirmed_fraud,280.08
CC-3694,card_not_present_new_device,confirmed_fraud,51.18
CC-3695,card_not_present_new_device,confirmed_fraud,350.01
CC-3696,card_not_present_fraud,confirmed_fraud,399.96
CC-3697,card_not_present_fraud,confirmed_fraud,235.67
CC-3698,card_not_present_fraud,confirmed_fraud,200.05
CC-3699,card_not_present_new_device,confirmed_fraud,500.05
CC-3700,card_not_present_new_device,confirmed_fraud,49.93
CC-3701,account_takeover,confirmed_fraud,226.08
CC-3702,account_takeover,confirmed_fraud,60.0
CC-3703,none,cleared,0.0
CC-3704,account_takeover,confirmed_fraud,43.99
CC-3705,card_not_present_fraud,confirmed_fraud,70.01
CC-3706,card_not_present_fraud,confirmed_fraud,200.08
CC-3707,card_not_present_new_device,confirmed_fraud,550.06
CC-3708,card_not_present_fraud,confirmed_fraud,8.63
CC-3709,none,cleared,0.0
CC-3710,out_of_region_use,confirmed_fraud,145.99
CC-3711,account_takeover,confirmed_fraud,300.03
CC-3712,card_not_present_new_device,confirmed_fraud,800.0
CC-3713,card_not_present_new_device,confirmed_fraud,213.4
CC-3714,card_not_present_fraud,confirmed_fraud,119.3
CC-3715,out_of_region_use,confirmed_fraud,234.03
CC-3716,out_of_region_use,confirmed_fraud,482.06
CC-3717,card_not_present_fraud,confirmed_fraud,199.91
CC-3718,out_of_region_use,confirmed_fraud,108.08
CC-3719,card_not_present_fraud,confirmed_fraud,249.94
CC-3720,card_not_present_new_device,confirmed_fraud,12.58
CC-3721,account_takeover,confirmed_fraud,30.94
CC-3722,out_of_region_use,confirmed_fraud,993.94
CC-3723,card_not_present_new_device,confirmed_fraud,249.96
CC-3724,card_not_present_fraud,confirmed_fraud,200.07
CC-3725,card_not_present_fraud,confirmed_fraud,800.18
CC-3726,account_takeover,confirmed_fraud,57.92
CC-3727,account_takeover,confirmed_fraud,535.97
CC-3728,card_not_present_fraud,confirmed_fraud,113.95
CC-3729,card_not_present_fraud,confirmed_fraud,99.98
CC-3730,account_takeover,confirmed_fraud,372.02
CC-3731,out_of_region_use,confirmed_fraud,39.49
CC-3732,account_takeover,confirmed_fraud,177.95
CC-3733,out_of_region_use,confirmed_fraud,122.06
CC-3734,none,cleared,0.0
CC-3735,out_of_region_use,confirmed_fraud,150.95
CC-3736,card_not_present_new_device,confirmed_fraud,400.09
CC-3737,out_of_region_use,confirmed_fraud,58.98
CC-3738,account_takeover,confirmed_fraud,30.99
CC-3739,card_not_present_new_device,confirmed_fraud,250.67
CC-3740,account_takeover,confirmed_fraud,2889.93
CC-3741,card_not_present_fraud,confirmed_fraud,49.56
CC-3742,out_of_region_use,confirmed_fraud,293.05
CC-3743,out_of_region_use,confirmed_fraud,1348.08
CC-3744,out_of_region_use,confirmed_fraud,1119.89
CC-3745,card_not_present_fraud,confirmed_fraud,450.04
CC-3746,card_not_present_fraud,confirmed_fraud,130.27
CC-3747,out_of_region_use,confirmed_fraud,170.96
CC-3748,undocumented,confirmed_fraud,1905.21
CC-3749,card_not_present_new_device,confirmed_fraud,1131.09
CC-3750,out_of_region_use,confirmed_fraud,591.75
CC-3751,none,cleared,0.0
CC-3752,out_of_region_use,confirmed_fraud,78.94
CC-3753,card_not_present_fraud,confirmed_fraud,10.02
CC-3754,card_not_present_new_device,confirmed_fraud,640.13
CC-3755,account_takeover,confirmed_fraud,663.94
CC-3756,account_takeover,confirmed_fraud,2725.58
CC-3757,out_of_region_use,confirmed_fraud,1113.32
CC-3758,card_not_present_fraud,confirmed_fraud,49.43
CC-3759,card_not_present_new_device,confirmed_fraud,150.09
CC-3760,card_not_present_fraud,confirmed_fraud,98.24
CC-3761,none,cleared,0.0
CC-3762,card_not_present_new_device,confirmed_fraud,100.06
CC-3763,card_not_present_fraud,confirmed_fraud,449.99
CC-3764,card_not_present_new_device,confirmed_fraud,127.92
CC-3765,account_takeover,confirmed_fraud,6180.62
CC-3766,card_not_present_new_device,confirmed_fraud,471.14
CC-3767,card_not_present_fraud,confirmed_fraud,267.74
CC-3768,card_not_present_fraud,confirmed_fraud,195.4
CC-3769,out_of_region_use,confirmed_fraud,59.06
CC-3770,card_not_present_fraud,confirmed_fraud,17.15
CC-3771,out_of_region_use,confirmed_fraud,53.63
CC-3772,card_not_present_fraud,confirmed_fraud,249.95
CC-3773,out_of_region_use,confirmed_fraud,326.27
CC-3774,card_not_present_new_device,confirmed_fraud,33.69
CC-3775,card_not_present_new_device,confirmed_fraud,1399.93
CC-3776,account_takeover,confirmed_fraud,1650.91
CC-3777,card_not_present_fraud,confirmed_fraud,20.08
CC-3778,card_not_present_fraud,confirmed_fraud,58.42
CC-3779,card_not_present_new_device,confirmed_fraud,31.85
CC-3780,card_not_present_fraud,confirmed_fraud,200.0
CC-3781,account_takeover,confirmed_fraud,73.0
CC-3782,card_not_present_fraud,confirmed_fraud,70.08
CC-3783,card_not_present_fraud,confirmed_fraud,313.94
CC-3784,out_of_region_use,confirmed_fraud,220.05
CC-3785,card_not_present_new_device,confirmed_fraud,37.74
CC-3786,card_not_present_new_device,confirmed_fraud,100.05
CC-3787,out_of_region_use,confirmed_fraud,116.96
CC-3788,card_not_present_fraud,confirmed_fraud,47.94
CC-3789,card_not_present_fraud,confirmed_fraud,99.96
CC-3790,none,cleared,0.0
CC-3791,account_takeover,confirmed_fraud,35031.56
CC-3792,card_not_present_fraud,confirmed_fraud,448.47
CC-3793,none,cleared,0.0
CC-3794,none,cleared,0.0
CC-3795,card_not_present_fraud,confirmed_fraud,200.01
CC-3796,card_not_present_new_device,confirmed_fraud,282.86
CC-3797,card_not_present_new_device,confirmed_fraud,250.05
CC-3798,card_not_present_fraud,confirmed_fraud,44.22
CC-3799,account_takeover,confirmed_fraud,343.01
CC-3800,out_of_region_use,confirmed_fraud,56.99
CC-3801,card_not_present_new_device,confirmed_fraud,99.91
CC-3802,card_not_present_new_device,confirmed_fraud,150.0
CC-3803,card_not_present_fraud,confirmed_fraud,100.05
CC-3804,none,cleared,0.0
CC-3805,account_takeover,confirmed_fraud,434.99
CC-3806,card_not_present_new_device,confirmed_fraud,154.42
CC-3807,card_not_present_fraud,confirmed_fraud,550.05
CC-3808,card_not_present_fraud,confirmed_fraud,300.07
CC-3809,card_not_present_new_device,confirmed_fraud,144.89
CC-3810,card_not_present_fraud,confirmed_fraud,154.5
CC-3811,card_not_present_new_device,confirmed_fraud,390.01
CC-3812,account_takeover,confirmed_fraud,1165.59
CC-3813,card_not_present_fraud,confirmed_fraud,199.89
CC-3814,card_not_present_fraud,confirmed_fraud,22.1
CC-3815,out_of_region_use,confirmed_fraud,116.97
CC-3816,card_not_present_fraud,confirmed_fraud,44.16
CC-3817,card_not_present_fraud,confirmed_fraud,100.04
CC-3818,card_not_present_fraud,confirmed_fraud,100.09
CC-3819,card_not_present_fraud,confirmed_fraud,400.12
CC-3820,card_not_present_fraud,confirmed_fraud,37.7
CC-3821,out_of_region_use,confirmed_fraud,1137.05
CC-3822,card_not_present_new_device,confirmed_fraud,1199.97
CC-3823,account_takeover,confirmed_fraud,102.94
CC-3824,out_of_region_use,confirmed_fraud,117.03
CC-3825,account_takeover,confirmed_fraud,58.99
CC-3826,account_takeover,confirmed_fraud,49.08
CC-3827,card_not_present_new_device,confirmed_fraud,108.09
CC-3828,card_not_present_fraud,confirmed_fraud,400.11
CC-3829,account_takeover,confirmed_fraud,96.95
CC-3830,card_not_present_new_device,confirmed_fraud,100.04
CC-3831,account_takeover,confirmed_fraud,116.93
CC-3832,card_not_present_fraud,confirmed_fraud,49.54
CC-3833,out_of_region_use,confirmed_fraud,335.08
CC-3834,out_of_region_use,confirmed_fraud,58.03
CC-3835,card_not_present_fraud,confirmed_fraud,399.97
CC-3836,account_takeover,confirmed_fraud,3664.99
CC-3837,none,cleared,0.0
CC-3838,out_of_region_use,confirmed_fraud,825.95
CC-3839,account_takeover,confirmed_fraud,409.86
CC-3840,account_takeover,confirmed_fraud,168.01
CC-3841,undocumented,confirmed_fraud,1899.3
CC-3842,out_of_region_use,confirmed_fraud,612.46
CC-3843,out_of_region_use,confirmed_fraud,131.04
CC-3844,card_not_present_new_device,confirmed_fraud,41.04
CC-3845,card_not_present_fraud,confirmed_fraud,300.08
CC-3846,account_takeover,confirmed_fraud,68.0
CC-3847,card_not_present_new_device,confirmed_fraud,326.25
CC-3848,card_not_present_fraud,confirmed_fraud,77.27
CC-3849,card_not_present_fraud,confirmed_fraud,92.88
CC-3850,card_not_present_fraud,confirmed_fraud,70.05
CC-3851,card_not_present_fraud,confirmed_fraud,18.7
CC-3852,out_of_region_use,confirmed_fraud,206.01
CC-3853,card_not_present_new_device,confirmed_fraud,70.11
CC-3854,card_not_present_fraud,confirmed_fraud,41.65
CC-3855,card_not_present_new_device,confirmed_fraud,211.62
CC-3856,card_not_present_fraud,confirmed_fraud,24.97
CC-3857,out_of_region_use,confirmed_fraud,774.01
CC-3858,out_of_region_use,confirmed_fraud,548.96
CC-3859,card_not_present_new_device,confirmed_fraud,573.37
CC-3860,card_not_present_fraud,confirmed_fraud,42.58
CC-3861,card_not_present_new_device,confirmed_fraud,98.51
CC-3862,none,cleared,0.0
CC-3863,account_takeover,confirmed_fraud,634.93
CC-3864,card_not_present_fraud,confirmed_fraud,176.52
CC-3865,account_takeover,confirmed_fraud,89.04
CC-3866,card_not_present_fraud,confirmed_fraud,400.08
CC-3867,card_not_present_new_device,confirmed_fraud,67.06
CC-3868,account_takeover,confirmed_fraud,803.84
CC-3869,account_takeover,confirmed_fraud,451.93
CC-3870,card_not_present_fraud,confirmed_fraud,300.02
CC-3871,card_not_present_fraud,confirmed_fraud,8.56
CC-3872,out_of_region_use,confirmed_fraud,233.99
CC-3873,none,cleared,0.0
CC-3874,card_not_present_fraud,confirmed_fraud,450.09
CC-3875,account_takeover,confirmed_fraud,451.88
CC-3876,card_not_present_fraud,confirmed_fraud,44.22
CC-3877,out_of_region_use,confirmed_fraud,1151.0
CC-3878,card_not_present_new_device,confirmed_fraud,300.09
CC-3879,card_not_present_fraud,confirmed_fraud,299.94
CC-3880,card_not_present_fraud,confirmed_fraud,400.0
CC-3881,account_takeover,confirmed_fraud,160.01
CC-3882,card_not_present_new_device,confirmed_fraud,125.05
CC-3883,out_of_region_use,confirmed_fraud,890.01
CC-3884,card_not_present_new_device,confirmed_fraud,100.06
CC-3885,account_takeover,confirmed_fraud,44.03
CC-3886,card_not_present_new_device,confirmed_fraud,175.05
CC-3887,card_not_present_new_device,confirmed_fraud,600.0
CC-3888,none,cleared,0.0
CC-3889,account_takeover,confirmed_fraud,445.02
CC-3890,card_not_present_fraud,confirmed_fraud,500.03
CC-3891,card_not_present_fraud,confirmed_fraud,599.99
CC-3892,out_of_region_use,confirmed_fraud,58.92
CC-3893,card_not_present_new_device,confirmed_fraud,400.06
CC-3894,card_not_present_new_device,confirmed_fraud,99.91
CC-3895,account_takeover,confirmed_fraud,359.97
CC-3896,card_not_present_fraud,confirmed_fraud,25.06
CC-3897,card_not_present_fraud,confirmed_fraud,50.06
CC-3898,card_not_present_fraud,confirmed_fraud,20.76
CC-3899,account_takeover,confirmed_fraud,567.93
CC-3900,account_takeover,confirmed_fraud,407.96
CC-3901,none,cleared,0.0
CC-3902,card_not_present_new_device,confirmed_fraud,56.65
CC-3903,out_of_region_use,confirmed_fraud,1814.78
CC-3904,card_not_present_fraud,confirmed_fraud,49.42
CC-3905,card_not_present_new_device,confirmed_fraud,1397.53
CC-3906,card_not_present_fraud,confirmed_fraud,132.31
CC-3907,undocumented,confirmed_fraud,1922.65
CC-3908,card_not_present_new_device,confirmed_fraud,250.2
CC-3909,card_not_present_fraud,confirmed_fraud,449.98
CC-3910,out_of_region_use,confirmed_fraud,341.88
CC-3911,out_of_region_use,confirmed_fraud,155.92
CC-3912,account_takeover,confirmed_fraud,117.0
CC-3913,card_not_present_fraud,confirmed_fraud,50.04
CC-3914,out_of_region_use,confirmed_fraud,96.91
CC-3915,card_not_present_new_device,confirmed_fraud,25.07
CC-3916,card_not_present_new_device,confirmed_fraud,149.97
CC-3917,none,cleared,0.0
CC-3918,card_not_present_fraud,confirmed_fraud,450.0
CC-3919,card_not_present_fraud,confirmed_fraud,24.45
CC-3920,card_not_present_fraud,confirmed_fraud,150.3
CC-3921,card_not_present_new_device,confirmed_fraud,335.99
CC-3922,card_not_present_fraud,confirmed_fraud,44.04
CC-3923,account_takeover,confirmed_fraud,2471.94
CC-3924,card_not_present_new_device,confirmed_fraud,61.44
CC-3925,account_takeover,confirmed_fraud,157.15
CC-3926,card_not_present_fraud,confirmed_fraud,450.0
CC-3927,none,cleared,0.0
CC-3928,card_not_present_new_device,confirmed_fraud,165.82
CC-3929,card_not_present_fraud,confirmed_fraud,21.68
CC-3930,account_takeover,confirmed_fraud,589.04
CC-3931,none,cleared,0.0
CC-3932,card_not_present_fraud,confirmed_fraud,10.11
CC-3933,card_not_present_new_device,confirmed_fraud,330.04
CC-3934,card_not_present_fraud,confirmed_fraud,25.75
CC-3935,card_not_present_new_device,confirmed_fraud,10.16
CC-3936,card_not_present_fraud,confirmed_fraud,100.08
CC-3937,card_not_present_new_device,confirmed_fraud,99.91
CC-3938,account_takeover,confirmed_fraud,319.88
CC-3939,out_of_region_use,confirmed_fraud,592.13
CC-3940,card_not_present_new_device,confirmed_fraud,399.85
CC-3941,account_takeover,confirmed_fraud,49.08
CC-3942,account_takeover,confirmed_fraud,107.86
CC-3943,out_of_region_use,confirmed_fraud,117.04
CC-3944,account_takeover,confirmed_fraud,42.93
CC-3945,card_not_present_fraud,confirmed_fraud,100.08
CC-3946,account_takeover,confirmed_fraud,108.02
CC-3947,card_not_present_new_device,confirmed_fraud,99.96
CC-3948,account_takeover,confirmed_fraud,58.96
CC-3949,card_not_present_fraud,confirmed_fraud,299.98
CC-3950,out_of_region_use,confirmed_fraud,159.9
CC-3951,card_not_present_new_device,confirmed_fraud,500.16
CC-3952,card_not_present_fraud,confirmed_fraud,200.09
CC-3953,account_takeover,confirmed_fraud,5535.24
CC-3954,card_not_present_new_device,confirmed_fraud,300.07
CC-3955,card_not_present_fraud,confirmed_fraud,20.04
CC-3956,card_not_present_fraud,confirmed_fraud,4.78
CC-3957,card_not_present_fraud,confirmed_fraud,95.49
CC-3958,card_not_present_fraud,confirmed_fraud,44.11
CC-3959,card_not_present_fraud,confirmed_fraud,649.99
CC-3960,card_not_present_new_device,confirmed_fraud,44.89
CC-3961,card_not_present_new_device,confirmed_fraud,279.63
CC-3962,out_of_region_use,confirmed_fraud,1772.77
CC-3963,out_of_region_use,confirmed_fraud,279.59
CC-3964,account_takeover,confirmed_fraud,764.18
CC-3965,account_takeover,confirmed_fraud,159.9
CC-3966,none,cleared,0.0
CC-3967,card_not_present_fraud,confirmed_fraud,82.19
CC-3968,card_not_present_new_device,confirmed_fraud,504.86
CC-3969,out_of_region_use,confirmed_fraud,311.87
CC-3970,account_takeover,confirmed_fraud,143.86
CC-3971,out_of_region_use,confirmed_fraud,480.04
CC-3972,none,cleared,0.0
CC-3973,card_not_present_fraud,confirmed_fraud,299.97
CC-3974,account_takeover,confirmed_fraud,157.86
