id,amount,ts,product_cd,channel,risk_score,card1,card5,addr1,addr2,p_emaildomain,r_emaildomain
3371847,60.21,2016-10-17 02:56:30,C,online,0.44,10114.0,102.0,,,live.com.mx,live.com.mx
3371849,23.47,2016-10-17 02:58:50,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3371888,48.86,2016-10-17 03:27:18,C,online,0.01,10114.0,102.0,,,gmail.com,gmail.com
3371894,32.27,2016-10-17 03:29:29,C,online,0.02,21363.0,138.0,,,hotmail.es,hotmail.es
3371923,8.3,2016-10-17 03:50:21,C,online,0.8,21363.0,138.0,,,gmail.com,gmail.com
3371926,78.02,2016-10-17 03:51:56,C,online,0.7,10114.0,102.0,,,hotmail.com,hotmail.com
3371936,62.21,2016-10-17 03:59:41,C,online,0.52,21363.0,138.0,,,prodigy.net.mx,prodigy.net.mx
3371961,103.95,2016-10-17 04:12:50,W,in_person,0.1,19248.0,226.0,325.0,87.0,yahoo.com,
3371989,13.35,2016-10-17 04:36:33,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3372014,40.35,2016-10-17 04:53:51,C,online,0.48,21363.0,138.0,,,gmail.com,gmail.com
3372044,86.92,2016-10-17 05:21:21,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3372064,45.61,2016-10-17 05:36:19,C,online,0.14,21363.0,138.0,,,gmail.com,gmail.com
3372085,15.99,2016-10-17 05:57:51,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3372086,15.38,2016-10-17 05:58:21,C,online,0.46,21363.0,138.0,,,hotmail.com,hotmail.com
3372087,23.04,2016-10-17 05:58:38,C,online,0.14,21363.0,138.0,,,anonymous.com,anonymous.com
3372090,22.18,2016-10-17 06:01:57,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3372096,15.31,2016-10-17 06:11:08,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3372106,0.89,2016-10-17 06:27:24,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3372114,0.87,2016-10-17 06:43:11,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3372120,53.12,2016-10-17 06:52:44,C,online,0.05,21363.0,138.0,,,anonymous.com,anonymous.com
3372122,53.03,2016-10-17 07:01:08,C,online,0.1,21363.0,138.0,,,anonymous.com,anonymous.com
3372123,53.13,2016-10-17 07:02:20,C,online,0.14,10114.0,102.0,,,anonymous.com,anonymous.com
3372124,53.13,2016-10-17 07:04:47,C,online,0.23,10114.0,102.0,,,anonymous.com,anonymous.com
3372165,103.98,2016-10-17 09:38:36,C,online,0.04,21363.0,138.0,,,gmail.com,gmail.com
3372171,77.02,2016-10-17 10:02:44,W,in_person,0.07,15868.0,226.0,264.0,87.0,gmail.com,
3372192,78.01,2016-10-17 11:17:25,W,in_person,0.12,19248.0,226.0,325.0,87.0,aol.com,
3372215,55.09,2016-10-17 12:02:56,W,in_person,0.06,19739.0,137.0,337.0,87.0,gmail.com,
3372252,55.01,2016-10-17 12:35:54,W,in_person,0.04,19739.0,137.0,123.0,87.0,gmail.com,
3372255,74.99,2016-10-17 12:36:26,H,online,0.06,19248.0,226.0,325.0,87.0,gmail.com,hotmail.com
3372266,50.0,2016-10-17 12:42:28,H,online,0.12,15868.0,226.0,264.0,87.0,icloud.com,gmail.com
3372328,8.18,2016-10-17 13:15:16,C,online,0.09,10114.0,102.0,,,hotmail.com,hotmail.com
3372357,82.97,2016-10-17 13:32:27,W,in_person,0.24,19248.0,226.0,325.0,87.0,gmail.com,
3372381,57.91,2016-10-17 13:44:54,W,in_person,0.28,15868.0,226.0,264.0,87.0,,
3372408,49.02,2016-10-17 13:59:34,W,in_person,0.27,12947.0,166.0,123.0,87.0,yahoo.com,
3372490,29.98,2016-10-17 14:39:28,W,in_person,0.04,22756.0,117.0,264.0,87.0,yahoo.com,
3372516,225.93,2016-10-17 14:50:49,W,in_person,0.17,15868.0,226.0,264.0,87.0,gmail.com,
3372558,134.87,2016-10-17 15:03:57,W,in_person,0.11,19248.0,226.0,126.0,87.0,,
3372602,34.03,2016-10-17 15:14:23,C,online,0.17,21363.0,138.0,,,gmail.com,gmail.com
3372671,47.99,2016-10-17 15:35:08,C,online,0.26,21363.0,138.0,,,outlook.com,outlook.com
3372679,49.09,2016-10-17 15:41:45,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3372719,99.92,2016-10-17 15:58:16,R,online,0.73,15868.0,226.0,315.0,87.0,gmail.com,gmail.com
3372734,226.06,2016-10-17 16:03:47,W,in_person,0.02,15868.0,226.0,264.0,87.0,yahoo.com,
3372745,105.98,2016-10-17 16:07:14,W,in_person,0.14,15868.0,226.0,264.0,87.0,aol.com,
3372864,108.0,2016-10-17 16:40:17,W,in_person,0.02,19248.0,226.0,325.0,87.0,hotmail.com,
3372865,30.8,2016-10-17 16:40:17,C,online,0.23,21363.0,138.0,,,live.com,live.com
3372992,167.07,2016-10-17 17:18:36,W,in_person,0.14,15868.0,226.0,264.0,87.0,gmail.com,
3373013,80.38,2016-10-17 17:22:56,C,online,0.13,21363.0,138.0,,,yahoo.com,yahoo.com
3373016,10.56,2016-10-17 17:23:27,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3373033,33.62,2016-10-17 17:28:49,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3373081,16.08,2016-10-17 17:44:30,C,online,0.05,21363.0,138.0,,,gmail.com,gmail.com
3373113,195.91,2016-10-17 17:52:49,W,in_person,0.05,19248.0,226.0,325.0,87.0,yahoo.com,
3373186,67.91,2016-10-17 18:15:23,W,in_person,0.25,19739.0,137.0,441.0,87.0,yahoo.com,
3373198,28.96,2016-10-17 18:18:58,W,in_person,0.07,19248.0,226.0,325.0,87.0,,
3373200,35.37,2016-10-17 18:19:06,C,online,0.02,21363.0,138.0,,,gmail.com,gmail.com
3373201,25.79,2016-10-17 18:19:07,C,online,0.07,21363.0,138.0,,,anonymous.com,anonymous.com
3373205,99.96,2016-10-17 18:19:40,W,in_person,0.14,15868.0,226.0,264.0,87.0,gmail.com,
3373214,59.96,2016-10-17 18:20:55,H,online,0.14,19248.0,226.0,,,gmail.com,gmail.com
3373226,55.18,2016-10-17 18:24:47,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3373245,108.5,2016-10-17 18:28:45,W,in_person,0.18,19248.0,226.0,126.0,87.0,yahoo.com,
3373251,12.22,2016-10-17 18:31:44,C,online,0.08,21363.0,138.0,,,live.com.mx,live.com.mx
3373265,48.03,2016-10-17 18:35:50,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3373274,140.98,2016-10-17 18:38:18,W,in_person,0.03,22756.0,117.0,264.0,87.0,yahoo.com,
3373275,12.5,2016-10-17 18:38:30,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3373373,15.86,2016-10-17 19:10:40,W,in_person,0.04,19248.0,226.0,325.0,87.0,,
3373423,107.91,2016-10-17 19:22:51,W,in_person,0.12,15868.0,226.0,264.0,87.0,gmail.com,
3373443,117.04,2016-10-17 19:27:33,W,in_person,0.02,19739.0,137.0,123.0,87.0,gmail.com,
3373494,14.2,2016-10-17 19:46:37,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3373495,159.88,2016-10-17 19:46:50,W,in_person,0.08,19739.0,137.0,441.0,87.0,hotmail.com,
3373553,53.27,2016-10-17 20:03:45,C,online,0.88,21363.0,138.0,,,gmail.com,gmail.com
3373645,25.17,2016-10-17 20:29:14,C,online,0.06,21363.0,138.0,,,anonymous.com,anonymous.com
3373653,146.03,2016-10-17 20:31:24,W,in_person,0.13,19248.0,226.0,325.0,87.0,aol.com,
3373657,106.49,2016-10-17 20:32:15,C,online,0.6,10114.0,102.0,,,gmail.com,gmail.com
3373663,34.28,2016-10-17 20:34:05,C,online,0.02,21363.0,138.0,284.0,60.0,hotmail.com,hotmail.com
3373667,145.97,2016-10-17 20:35:18,W,in_person,0.01,19248.0,226.0,325.0,87.0,aol.com,
3373682,136.15,2016-10-17 20:40:19,C,online,0.17,21363.0,138.0,,,outlook.com,outlook.com
3373792,22.1,2016-10-17 21:12:53,C,online,0.18,21363.0,138.0,,,hotmail.com,hotmail.com
3373813,22.04,2016-10-17 21:18:29,C,online,0.54,21363.0,138.0,,,hotmail.com,hotmail.com
3373830,26.04,2016-10-17 21:23:05,W,in_person,0.04,13250.0,117.0,272.0,87.0,gmail.com,
3373837,22.2,2016-10-17 21:24:38,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3373840,14.08,2016-10-17 21:25:21,C,online,0.08,21363.0,138.0,284.0,60.0,hotmail.com,hotmail.com
3373859,24.07,2016-10-17 21:32:22,C,online,0.24,21363.0,138.0,,,hotmail.com,hotmail.com
3373868,22.06,2016-10-17 21:34:24,C,online,0.29,21363.0,138.0,,,hotmail.com,hotmail.com
3373888,24.06,2016-10-17 21:39:28,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3373957,42.86,2016-10-17 21:56:32,W,in_person,0.24,22756.0,117.0,264.0,87.0,gmail.com,
3373968,48.98,2016-10-17 21:59:13,W,in_person,0.05,19248.0,226.0,325.0,87.0,yahoo.com,
3374003,77.05,2016-10-17 22:10:03,W,in_person,0.17,15868.0,226.0,264.0,87.0,gmail.com,
3374015,50.99,2016-10-17 22:13:49,W,in_person,0.05,19739.0,137.0,272.0,87.0,yahoo.com,
3374055,107.87,2016-10-17 22:26:24,W,in_person,0.05,15868.0,226.0,264.0,87.0,yahoo.com,
3374062,96.99,2016-10-17 22:28:38,W,in_person,0.01,19248.0,226.0,205.0,87.0,yahoo.com,
3374093,58.94,2016-10-17 22:39:17,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3374136,48.04,2016-10-17 22:50:37,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3374143,25.69,2016-10-17 22:52:16,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3374146,57.95,2016-10-17 22:53:11,W,in_person,0.08,19248.0,226.0,126.0,87.0,gmail.com,
3374150,38.27,2016-10-17 22:53:41,C,online,0.17,21429.0,138.0,,,live.com.mx,live.com.mx
3374154,504.97,2016-10-17 22:54:36,W,in_person,0.22,10010.0,226.0,264.0,87.0,gmail.com,
3374164,40.31,2016-10-17 22:58:28,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3374165,62.75,2016-10-17 22:58:39,C,online,0.22,21363.0,138.0,,,hotmail.com,hotmail.com
3374175,24.1,2016-10-17 23:01:58,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3374209,146.07,2016-10-17 23:09:20,W,in_person,0.45,19248.0,226.0,325.0,87.0,aol.com,
3374212,8.53,2016-10-17 23:09:54,C,online,0.08,21363.0,138.0,210.0,60.0,gmail.com,gmail.com
3374218,213.18,2016-10-17 23:13:25,C,online,0.35,21363.0,138.0,,,hotmail.com,hotmail.com
3374220,24.2,2016-10-17 23:13:33,C,online,0.37,21363.0,138.0,,,hotmail.com,hotmail.com
3374276,8.5,2016-10-17 23:29:39,C,online,0.13,21363.0,138.0,210.0,60.0,gmail.com,gmail.com
3374299,8.52,2016-10-17 23:36:29,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3374300,99.96,2016-10-17 23:36:34,R,online,0.11,15158.0,219.0,337.0,87.0,aol.com,aol.com
3374329,16.98,2016-10-17 23:44:44,C,online,0.17,10114.0,102.0,,,hotmail.com,hotmail.com
3374363,6.7,2016-10-17 23:52:27,C,online,0.03,10114.0,102.0,,,hotmail.com,hotmail.com
3374401,108.04,2016-10-18 00:03:56,W,in_person,0.13,15868.0,226.0,264.0,87.0,gmail.com,
3374420,97.94,2016-10-18 00:09:55,W,in_person,0.04,15868.0,226.0,264.0,87.0,yahoo.com,
3374424,107.99,2016-10-18 00:11:31,W,in_person,0.02,22756.0,117.0,264.0,87.0,gmail.com,
3374510,66.36,2016-10-18 00:32:33,C,online,0.25,21363.0,138.0,,,hotmail.com,hotmail.com
3374516,117.02,2016-10-18 00:35:15,W,in_person,0.15,19248.0,226.0,325.0,87.0,aol.com,
3374562,87.23,2016-10-18 00:48:53,C,online,0.22,21363.0,138.0,,,gmail.com,gmail.com
3374563,43.2,2016-10-18 00:49:51,C,online,0.36,11242.0,226.0,,,hotmail.com,hotmail.com
3374576,37.49,2016-10-18 00:51:56,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3374621,108.56,2016-10-18 01:06:43,W,in_person,0.13,19739.0,137.0,315.0,87.0,hotmail.com,
3374623,8.86,2016-10-18 01:07:10,C,online,0.21,11242.0,226.0,,,hotmail.com,hotmail.com
3374637,68.92,2016-10-18 01:12:08,C,online,0.15,21363.0,138.0,,,gmail.com,gmail.com
3374642,8.92,2016-10-18 01:15:31,C,online,0.04,11242.0,226.0,,,hotmail.com,hotmail.com
3374650,40.81,2016-10-18 01:18:25,C,online,0.29,11242.0,226.0,,,hotmail.com,hotmail.com
3374654,7.17,2016-10-18 01:19:23,C,online,0.6,21363.0,138.0,,,gmail.com,gmail.com
3374671,47.69,2016-10-18 01:26:34,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3374693,15.99,2016-10-18 01:35:39,C,online,0.09,21363.0,138.0,,,gmail.com,gmail.com
3374699,64.97,2016-10-18 01:37:16,C,online,0.06,21363.0,138.0,,,hotmail.com,hotmail.com
3374700,8.93,2016-10-18 01:37:19,C,online,0.15,11242.0,226.0,,,hotmail.com,hotmail.com
3374711,36.03,2016-10-18 01:40:55,W,in_person,0.13,19248.0,226.0,325.0,87.0,yahoo.com,
3374717,64.91,2016-10-18 01:43:19,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3374723,294.99,2016-10-18 01:45:31,W,in_person,0.05,19739.0,137.0,433.0,87.0,hotmail.com,
3374728,116.97,2016-10-18 01:46:48,W,in_person,0.33,22756.0,117.0,264.0,87.0,gmail.com,
3374731,64.86,2016-10-18 01:47:56,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3374737,64.83,2016-10-18 01:49:31,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3374738,64.83,2016-10-18 01:49:56,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3374740,218.11,2016-10-18 01:51:46,C,online,0.7,21363.0,138.0,,,hotmail.com,hotmail.com
3374751,218.19,2016-10-18 01:57:43,C,online,0.91,21363.0,138.0,,,hotmail.com,hotmail.com
3374753,21.25,2016-10-18 01:57:55,C,online,0.03,21363.0,138.0,,,gmail.com,gmail.com
3374768,97.08,2016-10-18 02:04:53,C,online,0.04,21363.0,138.0,,,anonymous.com,anonymous.com
3374774,218.18,2016-10-18 02:06:28,C,online,0.93,21363.0,138.0,,,hotmail.com,hotmail.com
3374780,25.91,2016-10-18 02:12:11,W,in_person,0.01,22756.0,117.0,310.0,87.0,gmail.com,
3374785,33.93,2016-10-18 02:14:35,W,in_person,0.14,22756.0,117.0,310.0,87.0,gmail.com,
3374797,77.03,2016-10-18 02:20:39,W,in_person,0.08,22756.0,117.0,264.0,87.0,yahoo.com,
3374815,41.32,2016-10-18 02:27:57,C,online,0.17,21363.0,138.0,,,gmail.com,gmail.com
3374816,23.27,2016-10-18 02:28:34,C,online,0.46,21363.0,138.0,,,outlook.com,outlook.com
3374851,28.49,2016-10-18 02:47:45,C,online,0.21,21363.0,138.0,,,,
3374861,8.8,2016-10-18 02:51:55,C,online,0.27,21363.0,138.0,,,outlook.com,outlook.com
3374863,25.75,2016-10-18 02:52:40,C,online,0.18,21363.0,138.0,,,hotmail.com,hotmail.com
3374912,210.04,2016-10-18 03:25:27,W,in_person,0.21,22756.0,117.0,264.0,87.0,gmail.com,
3374950,11.95,2016-10-18 03:52:45,C,online,0.56,21363.0,138.0,,,anonymous.com,anonymous.com
3374958,3.88,2016-10-18 03:57:55,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3374965,55.01,2016-10-18 04:04:26,C,online,0.85,21363.0,138.0,,,gmail.com,gmail.com
3374966,34.54,2016-10-18 04:04:28,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3374984,16.97,2016-10-18 04:14:46,C,online,0.28,21363.0,138.0,,,gmail.com,gmail.com
3374999,29.58,2016-10-18 04:21:38,C,online,0.18,21429.0,138.0,,,gmail.com,gmail.com
3375081,16.5,2016-10-18 05:54:08,C,online,0.04,10114.0,102.0,,,gmail.com,gmail.com
3375082,16.34,2016-10-18 05:56:05,C,online,0.58,10114.0,102.0,,,gmail.com,gmail.com
3375139,286.91,2016-10-18 08:05:51,C,online,0.19,21363.0,138.0,,,hotmail.com,hotmail.com
3375140,91.34,2016-10-18 08:16:52,C,online,0.31,21363.0,138.0,,,hotmail.com,hotmail.com
3375148,160.53,2016-10-18 09:28:01,W,in_person,0.02,19739.0,137.0,299.0,87.0,hotmail.com,
3375187,107.86,2016-10-18 11:15:26,W,in_person,0.04,21139.0,166.0,177.0,87.0,gmail.com,
3375195,36.0,2016-10-18 11:30:27,W,in_person,0.04,19248.0,226.0,325.0,87.0,gmail.com,
3375228,117.03,2016-10-18 12:06:33,W,in_person,0.22,19248.0,226.0,325.0,87.0,aol.com,
3375243,53.48,2016-10-18 12:20:07,W,in_person,0.21,22756.0,117.0,110.0,87.0,gmail.com,
3375273,225.0,2016-10-18 12:41:44,W,in_person,0.16,15868.0,226.0,264.0,87.0,gmail.com,
3375277,107.93,2016-10-18 12:43:30,W,in_person,0.11,19248.0,226.0,272.0,87.0,gmail.com,
3375316,30.02,2016-10-18 13:10:11,W,in_person,0.02,12947.0,166.0,123.0,87.0,yahoo.com,
3375339,82.97,2016-10-18 13:25:42,W,in_person,0.1,19739.0,137.0,264.0,87.0,yahoo.com,
3375341,77.88,2016-10-18 13:26:51,W,in_person,0.1,22756.0,117.0,264.0,87.0,gmail.com,
3375363,13.71,2016-10-18 13:34:59,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3375373,77.87,2016-10-18 13:39:42,W,in_person,0.01,22756.0,117.0,264.0,87.0,gmail.com,
3375376,75.01,2016-10-18 13:40:20,H,online,0.01,15868.0,226.0,264.0,87.0,att.net,gmail.com
3375428,77.94,2016-10-18 14:01:37,W,in_person,0.32,22756.0,117.0,264.0,87.0,gmail.com,
3375430,68.95,2016-10-18 14:02:14,W,in_person,0.13,15868.0,226.0,264.0,87.0,,
3375448,29.04,2016-10-18 14:10:17,W,in_person,0.09,15868.0,226.0,264.0,87.0,gmail.com,
3375451,42.01,2016-10-18 14:10:36,W,in_person,0.02,12947.0,166.0,325.0,87.0,gmail.com,
3375458,48.04,2016-10-18 14:12:42,W,in_person,0.22,12947.0,166.0,184.0,87.0,gmail.com,
3375487,107.89,2016-10-18 14:26:00,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3375507,59.07,2016-10-18 14:32:16,W,in_person,0.16,19248.0,226.0,325.0,87.0,aol.com,
3375525,67.96,2016-10-18 14:41:22,W,in_person,0.16,19248.0,226.0,325.0,87.0,yahoo.com,
3375533,52.04,2016-10-18 14:44:07,W,in_person,0.02,19248.0,226.0,126.0,87.0,ymail.com,
3375536,51.91,2016-10-18 14:44:54,W,in_person,0.01,19248.0,226.0,126.0,87.0,ymail.com,
3375542,33.97,2016-10-18 14:49:24,W,in_person,0.04,19739.0,137.0,476.0,87.0,gmail.com,
3375587,107.97,2016-10-18 15:07:09,W,in_person,0.07,19248.0,226.0,126.0,87.0,hotmail.com,
3375609,34.83,2016-10-18 15:19:50,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3375647,17.57,2016-10-18 15:32:28,C,online,0.2,21363.0,138.0,284.0,60.0,gmail.com,gmail.com
3375665,58.98,2016-10-18 15:39:42,W,in_person,0.34,12947.0,166.0,226.0,87.0,gmail.com,
3375713,7.75,2016-10-18 15:55:19,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3375730,72.25,2016-10-18 15:58:54,C,online,0.41,21363.0,138.0,,,hotmail.com,hotmail.com
3375775,366.65,2016-10-18 16:15:42,W,in_person,0.07,19739.0,137.0,299.0,87.0,gmail.com,
3375828,27.37,2016-10-18 16:36:27,C,online,0.55,21363.0,138.0,,,gmail.com,gmail.com
3375845,29.17,2016-10-18 16:43:18,C,online,0.04,21429.0,138.0,,,gmail.com,gmail.com
3375851,63.47,2016-10-18 16:45:58,W,in_person,0.15,19248.0,226.0,325.0,87.0,anonymous.com,
3375852,845.01,2016-10-18 16:46:02,W,in_person,0.78,21139.0,166.0,472.0,87.0,gmail.com,
3375875,29.24,2016-10-18 16:51:15,C,online,0.09,21429.0,138.0,284.0,60.0,gmail.com,gmail.com
3375916,57.07,2016-10-18 17:05:26,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3375926,29.23,2016-10-18 17:08:15,C,online,0.06,21429.0,138.0,284.0,60.0,gmail.com,gmail.com
3375989,26.96,2016-10-18 17:27:30,W,in_person,0.19,19248.0,226.0,325.0,87.0,gmail.com,
3376001,584.87,2016-10-18 17:30:17,W,in_person,0.12,15868.0,226.0,264.0,87.0,yahoo.com,
3376003,34.45,2016-10-18 17:30:55,W,in_person,0.27,12947.0,166.0,330.0,87.0,yahoo.com,
3376009,110.01,2016-10-18 17:33:41,W,in_person,0.03,13729.0,126.0,205.0,87.0,gmail.com,
3376055,54.09,2016-10-18 17:47:44,W,in_person,0.05,19248.0,226.0,325.0,87.0,,
3376101,102.99,2016-10-18 17:58:10,W,in_person,0.43,11539.0,226.0,184.0,87.0,,
3376144,28.92,2016-10-18 18:14:15,W,in_person,0.47,19248.0,226.0,325.0,87.0,mail.com,
3376146,103.93,2016-10-18 18:14:17,W,in_person,0.54,11539.0,226.0,184.0,87.0,,
3376161,49.97,2016-10-18 18:19:31,W,in_person,0.16,19248.0,226.0,126.0,87.0,ymail.com,
3376163,15.21,2016-10-18 18:19:40,C,online,0.22,21363.0,138.0,,,gmail.com,gmail.com
3376171,102.94,2016-10-18 18:21:43,W,in_person,0.55,11539.0,226.0,184.0,87.0,,
3376187,59.0,2016-10-18 18:26:05,W,in_person,0.03,15868.0,226.0,264.0,87.0,yahoo.com,
3376203,58.96,2016-10-18 18:31:30,W,in_person,0.22,15868.0,226.0,264.0,87.0,yahoo.com,
3376249,16.56,2016-10-18 18:42:13,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3376279,663.98,2016-10-18 18:47:50,W,in_person,0.13,19248.0,226.0,325.0,87.0,gmail.com,
3376349,16.46,2016-10-18 19:08:21,C,online,0.12,21363.0,138.0,,,hotmail.com,hotmail.com
3376381,58.98,2016-10-18 19:17:36,W,in_person,0.04,11539.0,226.0,325.0,87.0,hotmail.com,
3376406,36.25,2016-10-18 19:24:35,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3376454,43.77,2016-10-18 19:37:52,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3376504,80.63,2016-10-18 19:55:05,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3376658,159.08,2016-10-18 20:43:10,W,in_person,0.08,19248.0,226.0,325.0,87.0,gmail.com,
3376695,311.89,2016-10-18 20:56:19,W,in_person,0.01,19248.0,226.0,126.0,87.0,msn.com,
3376697,9.94,2016-10-18 20:57:03,W,in_person,0.28,19248.0,226.0,325.0,87.0,gmail.com,
3376711,63.99,2016-10-18 21:01:04,W,in_person,0.15,19248.0,226.0,325.0,87.0,yahoo.com,
3376770,260.0,2016-10-18 21:18:35,W,in_person,0.21,19248.0,226.0,325.0,87.0,gmail.com,
3376776,19.02,2016-10-18 21:19:03,C,online,0.29,10114.0,102.0,,,hotmail.com,hotmail.com
3376835,43.46,2016-10-18 21:34:05,W,in_person,0.14,22756.0,117.0,110.0,87.0,gmail.com,
3376842,209.91,2016-10-18 21:37:08,W,in_person,0.11,19248.0,226.0,126.0,87.0,gmail.com,
3376863,299.95,2016-10-18 21:41:07,W,in_person,0.11,15868.0,226.0,264.0,87.0,aol.com,
3376881,2981.95,2016-10-18 21:45:07,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3376901,46.45,2016-10-18 21:51:56,C,online,0.62,21363.0,138.0,,,hotmail.com,hotmail.com
3376970,48.02,2016-10-18 22:14:00,W,in_person,0.01,12947.0,166.0,181.0,87.0,gmail.com,
3376974,59.03,2016-10-18 22:14:48,W,in_person,0.08,21139.0,166.0,444.0,87.0,,
3377002,82.89,2016-10-18 22:23:45,W,in_person,0.09,15868.0,226.0,264.0,87.0,hotmail.com,
3377053,33.81,2016-10-18 22:36:17,C,online,0.04,10114.0,102.0,,,hotmail.com,hotmail.com
3377063,49.02,2016-10-18 22:38:28,W,in_person,0.19,19248.0,226.0,325.0,87.0,gmail.com,
3377070,88.57,2016-10-18 22:39:53,W,in_person,0.12,15868.0,226.0,264.0,87.0,att.net,
3377091,13.52,2016-10-18 22:46:26,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3377136,145.96,2016-10-18 22:54:36,W,in_person,0.27,19739.0,137.0,181.0,87.0,gmail.com,
3377140,29.92,2016-10-18 22:55:35,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3377152,10.86,2016-10-18 22:58:01,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3377230,131.03,2016-10-18 23:17:57,W,in_person,0.23,22756.0,117.0,264.0,87.0,yahoo.com,
3377240,50.22,2016-10-18 23:20:17,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3377252,50.06,2016-10-18 23:24:12,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3377261,50.09,2016-10-18 23:26:05,H,online,0.02,19248.0,226.0,325.0,87.0,gmail.com,gmail.com
3377274,18.65,2016-10-18 23:30:25,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3377280,83.55,2016-10-18 23:31:49,W,in_person,0.81,19248.0,226.0,325.0,87.0,yahoo.com,
3377286,56.03,2016-10-18 23:33:08,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3377303,95.2,2016-10-18 23:36:23,C,online,0.09,21363.0,138.0,130.0,60.0,gmail.com,gmail.com
3377350,362.0,2016-10-18 23:50:57,W,in_person,0.06,15868.0,226.0,264.0,87.0,msn.com,
3377354,16.48,2016-10-18 23:52:18,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3377384,663.93,2016-10-18 23:59:19,W,in_person,0.26,19248.0,226.0,325.0,87.0,gmail.com,
3377429,39.04,2016-10-19 00:10:25,W,in_person,0.13,19248.0,226.0,325.0,87.0,,
3377457,31.86,2016-10-19 00:15:43,C,online,0.41,21363.0,138.0,284.0,60.0,gmail.com,gmail.com
3377469,335.0,2016-10-19 00:18:40,W,in_person,0.16,19248.0,226.0,325.0,87.0,aol.com,
3377495,209.91,2016-10-19 00:26:42,W,in_person,0.17,15868.0,226.0,264.0,87.0,yahoo.com,
3377555,14.06,2016-10-19 00:48:14,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3377610,36.04,2016-10-19 01:04:58,W,in_person,0.03,19248.0,226.0,325.0,87.0,gmail.com,
3377615,58.02,2016-10-19 01:06:21,W,in_person,0.12,19739.0,137.0,325.0,87.0,,
3377695,27.79,2016-10-19 01:34:53,C,online,0.32,10114.0,102.0,,,hotmail.com,hotmail.com
3377732,159.93,2016-10-19 01:48:47,W,in_person,0.04,19248.0,226.0,126.0,87.0,aol.com,
3377740,27.71,2016-10-19 01:51:28,C,online,0.01,10114.0,102.0,,,hotmail.com,hotmail.com
3377741,27.72,2016-10-19 01:51:51,C,online,0.26,10114.0,102.0,,,hotmail.com,hotmail.com
